Circuit: * C:\Users\USER\Desktop\ECE445_SeniorDesign\Notebooks\Kanin\Simulation\Buck-converter.asc

WARNING: Node N004 is floating.
WARNING: Node N002 is floating.

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00871875 +++++++++++++++++++to 0.00871875
Heightened Def Con from 0.00873333 ++++++++++++++++++++to 0.00873333
Heightened Def Con from 0.00876667 ++++++++++++++++++++to 0.00876667
Heightened Def Con from 0.00878125 +++++++++++++++++++to 0.00878125
Heightened Def Con from 0.0088 ++++++++++++++++++++to 0.0088
Heightened Def Con from 0.00883333 ++++++++++++++++++++to 0.00883333
Heightened Def Con from 0.00884375 +++++++++++++++++++to 0.00884375
Heightened Def Con from 0.00886667 ++++++++++++++++++++to 0.00886667
Heightened Def Con from 0.0089 ++++++++++++++++++++to 0.0089
Heightened Def Con from 0.00890625 +++++++++++++++++++to 0.00890625
Heightened Def Con from 0.00893333 ++++++++++++++++++++to 0.00893333
Heightened Def Con from 0.00896667 ++++++++++++++++++++to 0.00896667
Heightened Def Con from 0.00896875 +++++++++++++++++++to 0.00896875
Heightened Def Con from 0.009 ++++++++++++++++++++to 0.009
Heightened Def Con from 0.00903125 +++++++++++++++++++to 0.00903125
Heightened Def Con from 0.00903333 ++++++++++++++++++++to 0.00903333
Heightened Def Con from 0.00906667 ++++++++++++++++++++to 0.00906667
Heightened Def Con from 0.00909375 +++++++++++++++++++to 0.00909375
Heightened Def Con from 0.0091 ++++++++++++++++++++to 0.0091
Heightened Def Con from 0.00913333 ++++++++++++++++++++to 0.00913333
Heightened Def Con from 0.00915625 +++++++++++++++++++to 0.00915625
Heightened Def Con from 0.00916667 ++++++++++++++++++++to 0.00916667
Heightened Def Con from 0.0092 ++++++++++++++++++++to 0.0092
Heightened Def Con from 0.00921875 +++++++++++++++++++to 0.00921875
Heightened Def Con from 0.00923333 ++++++++++++++++++++to 0.00923333
Heightened Def Con from 0.00926667 ++++++++++++++++++++to 0.00926667
Heightened Def Con from 0.00928125 +++++++++++++++++++to 0.00928125
Heightened Def Con from 0.0093 ++++++++++++++++++++to 0.0093
Heightened Def Con from 0.00933333 ++++++++++++++++++++to 0.00933333
Heightened Def Con from 0.00934375 +++++++++++++++++++to 0.00934375
Heightened Def Con from 0.00936667 ++++++++++++++++++++to 0.00936667
Heightened Def Con from 0.0094 ++++++++++++++++++++to 0.0094
Heightened Def Con from 0.00940625 +++++++++++++++++++to 0.00940625
Heightened Def Con from 0.00943333 ++++++++++++++++++++to 0.00943333
Heightened Def Con from 0.00946667 ++++++++++++++++++++to 0.00946667
Heightened Def Con from 0.00946875 +++++++++++++++++++to 0.00946875
Heightened Def Con from 0.0095 ++++++++++++++++++++to 0.0095
Heightened Def Con from 0.00953125 +++++++++++++++++++to 0.00953125
Heightened Def Con from 0.00953333 ++++++++++++++++++++to 0.00953333
Heightened Def Con from 0.00956667 ++++++++++++++++++++to 0.00956667
Heightened Def Con from 0.00959375 +++++++++++++++++++to 0.00959375
Heightened Def Con from 0.0096 ++++++++++++++++++++to 0.0096
Heightened Def Con from 0.00963333 ++++++++++++++++++++to 0.00963333
Heightened Def Con from 0.00965625 +++++++++++++++++++to 0.00965625
Heightened Def Con from 0.00966667 ++++++++++++++++++++to 0.00966667
Heightened Def Con from 0.0097 ++++++++++++++++++++to 0.0097
Heightened Def Con from 0.00971875 +++++++++++++++++++to 0.00971875
Heightened Def Con from 0.00973333 ++++++++++++++++++++to 0.00973333
Heightened Def Con from 0.00976667 ++++++++++++++++++++to 0.00976667
Heightened Def Con from 0.00978125 +++++++++++++++++++to 0.00978125
Heightened Def Con from 0.0098 ++++++++++++++++++++to 0.0098
Heightened Def Con from 0.00983333 ++++++++++++++++++++to 0.00983333
Heightened Def Con from 0.00984375 +++++++++++++++++++to 0.00984375
Heightened Def Con from 0.00986667 ++++++++++++++++++++to 0.00986667
Heightened Def Con from 0.0099 ++++++++++++++++++++to 0.0099
Heightened Def Con from 0.00990625 +++++++++++++++++++to 0.00990625
Heightened Def Con from 0.00993333 ++++++++++++++++++++to 0.00993333
Heightened Def Con from 0.00996667 ++++++++++++++++++++to 0.00996667
Heightened Def Con from 0.00996875 +++++++++++++++++++to 0.00996875
Heightened Def Con from 0.01 ++++++++++++++++++++to 0.01
Heightened Def Con from 0.0100313 +++++++++++++++++++to 0.0100313
Heightened Def Con from 0.0100333 ++++++++++++++++++++to 0.0100333
Heightened Def Con from 0.0100667 ++++++++++++++++++++to 0.0100667
Heightened Def Con from 0.0100938 +++++++++++++++++++to 0.0100938
Heightened Def Con from 0.0101 ++++++++++++++++++++to 0.0101
Heightened Def Con from 0.0101333 ++++++++++++++++++++to 0.0101333
Heightened Def Con from 0.0101563 +++++++++++++++++++to 0.0101563
Heightened Def Con from 0.0101667 ++++++++++++++++++++to 0.0101667
Heightened Def Con from 0.0102 ++++++++++++++++++++to 0.0102
Heightened Def Con from 0.0102188 +++++++++++++++++++to 0.0102188
Heightened Def Con from 0.0102333 ++++++++++++++++++++to 0.0102333
Heightened Def Con from 0.0102667 ++++++++++++++++++++to 0.0102667
Heightened Def Con from 0.0102813 +++++++++++++++++++to 0.0102813
Heightened Def Con from 0.0103 ++++++++++++++++++++to 0.0103
Heightened Def Con from 0.0103333 ++++++++++++++++++++to 0.0103333
Heightened Def Con from 0.0103438 +++++++++++++++++++to 0.0103438
Heightened Def Con from 0.0103667 ++++++++++++++++++++to 0.0103667
Heightened Def Con from 0.0104 ++++++++++++++++++++to 0.0104
Heightened Def Con from 0.0104063 +++++++++++++++++++to 0.0104063
Heightened Def Con from 0.0104333 ++++++++++++++++++++to 0.0104333
Heightened Def Con from 0.0104667 ++++++++++++++++++++to 0.0104667
Heightened Def Con from 0.0104688 +++++++++++++++++++to 0.0104688
Heightened Def Con from 0.0105 ++++++++++++++++++++to 0.0105
Heightened Def Con from 0.0105313 +++++++++++++++++++to 0.0105313
Heightened Def Con from 0.0105333 ++++++++++++++++++++to 0.0105333
Heightened Def Con from 0.0105667 ++++++++++++++++++++to 0.0105667
Heightened Def Con from 0.0105938 +++++++++++++++++++to 0.0105938
Heightened Def Con from 0.0106 ++++++++++++++++++++to 0.0106
Heightened Def Con from 0.0106333 ++++++++++++++++++++to 0.0106333
Heightened Def Con from 0.0106563 +++++++++++++++++++to 0.0106563
Heightened Def Con from 0.0106667 ++++++++++++++++++++to 0.0106667
Heightened Def Con from 0.0107 ++++++++++++++++++++to 0.0107
Heightened Def Con from 0.0107188 +++++++++++++++++++to 0.0107188
Heightened Def Con from 0.0107333 ++++++++++++++++++++to 0.0107333
Heightened Def Con from 0.0107667 ++++++++++++++++++++to 0.0107667
Heightened Def Con from 0.0107813 +++++++++++++++++++to 0.0107813
Heightened Def Con from 0.0108 ++++++++++++++++++++to 0.0108
Heightened Def Con from 0.0108333 ++++++++++++++++++++to 0.0108333
Heightened Def Con from 0.0108438 +++++++++++++++++++to 0.0108438
Heightened Def Con from 0.0108667 ++++++++++++++++++++to 0.0108667
Heightened Def Con from 0.0109 ++++++++++++++++++++to 0.0109
Heightened Def Con from 0.0109063 +++++++++++++++++++to 0.0109063
Heightened Def Con from 0.0109333 ++++++++++++++++++++to 0.0109333
Heightened Def Con from 0.0109667 ++++++++++++++++++++to 0.0109667
Heightened Def Con from 0.0109688 +++++++++++++++++++to 0.0109688
Heightened Def Con from 0.011 ++++++++++++++++++++to 0.011
Heightened Def Con from 0.0110313 +++++++++++++++++++to 0.0110313
Heightened Def Con from 0.0110333 ++++++++++++++++++++to 0.0110333
Heightened Def Con from 0.0110667 ++++++++++++++++++++to 0.0110667
Heightened Def Con from 0.0110938 +++++++++++++++++++to 0.0110938
Heightened Def Con from 0.0111 ++++++++++++++++++++to 0.0111
Heightened Def Con from 0.0111333 ++++++++++++++++++++to 0.0111333
Heightened Def Con from 0.0111563 +++++++++++++++++++to 0.0111563
Heightened Def Con from 0.0111667 ++++++++++++++++++++to 0.0111667
Heightened Def Con from 0.0112 ++++++++++++++++++++to 0.0112
Heightened Def Con from 0.0112188 +++++++++++++++++++to 0.0112188
Heightened Def Con from 0.0112333 ++++++++++++++++++++to 0.0112333
Heightened Def Con from 0.0112667 ++++++++++++++++++++to 0.0112667
Heightened Def Con from 0.0112813 +++++++++++++++++++to 0.0112813
Heightened Def Con from 0.0113 ++++++++++++++++++++to 0.0113
Heightened Def Con from 0.0113333 ++++++++++++++++++++to 0.0113333
Heightened Def Con from 0.0113438 +++++++++++++++++++to 0.0113438
Heightened Def Con from 0.0113667 ++++++++++++++++++++to 0.0113667
Heightened Def Con from 0.0114 ++++++++++++++++++++to 0.0114
Heightened Def Con from 0.0114063 +++++++++++++++++++to 0.0114063
Heightened Def Con from 0.0114333 ++++++++++++++++++++to 0.0114333
Heightened Def Con from 0.0114667 ++++++++++++++++++++to 0.0114667
Heightened Def Con from 0.0114688 +++++++++++++++++++to 0.0114688
Heightened Def Con from 0.0115 ++++++++++++++++++++to 0.0115
Heightened Def Con from 0.0115313 +++++++++++++++++++to 0.0115313
Heightened Def Con from 0.0115333 ++++++++++++++++++++to 0.0115333
Heightened Def Con from 0.0115667 ++++++++++++++++++++to 0.0115667
Heightened Def Con from 0.0115938 +++++++++++++++++++to 0.0115938
Heightened Def Con from 0.0116 ++++++++++++++++++++to 0.0116
Heightened Def Con from 0.0116333 ++++++++++++++++++++to 0.0116333
Heightened Def Con from 0.0116563 +++++++++++++++++++to 0.0116563
Heightened Def Con from 0.0116667 ++++++++++++++++++++to 0.0116667
Heightened Def Con from 0.0117 ++++++++++++++++++++to 0.0117
Heightened Def Con from 0.0117188 +++++++++++++++++++to 0.0117188
Heightened Def Con from 0.0117333 ++++++++++++++++++++to 0.0117333
Heightened Def Con from 0.0117667 ++++++++++++++++++++to 0.0117667
Heightened Def Con from 0.0117813 +++++++++++++++++++to 0.0117813
Heightened Def Con from 0.0118 ++++++++++++++++++++to 0.0118
Heightened Def Con from 0.0118333 ++++++++++++++++++++to 0.0118333
Heightened Def Con from 0.0118438 +++++++++++++++++++to 0.0118438
Heightened Def Con from 0.0118667 ++++++++++++++++++++to 0.0118667
Heightened Def Con from 0.0119 ++++++++++++++++++++to 0.0119
Heightened Def Con from 0.0119063 +++++++++++++++++++to 0.0119063
Heightened Def Con from 0.0119333 ++++++++++++++++++++to 0.0119333
Heightened Def Con from 0.0119667 ++++++++++++++++++++to 0.0119667
Heightened Def Con from 0.0119688 +++++++++++++++++++to 0.0119688
Heightened Def Con from 0.012 ++++++++++++++++++++to 0.012
Heightened Def Con from 0.0120313 +++++++++++++++++++to 0.0120313
Heightened Def Con from 0.0120333 ++++++++++++++++++++to 0.0120333
Heightened Def Con from 0.0120667 ++++++++++++++++++++to 0.0120667
Heightened Def Con from 0.0120938 +++++++++++++++++++to 0.0120938
Heightened Def Con from 0.0121 ++++++++++++++++++++to 0.0121
Heightened Def Con from 0.0121333 ++++++++++++++++++++to 0.0121333
Heightened Def Con from 0.0121563 +++++++++++++++++++to 0.0121563
Heightened Def Con from 0.0121667 ++++++++++++++++++++to 0.0121667
Heightened Def Con from 0.0122 ++++++++++++++++++++to 0.0122
Heightened Def Con from 0.0122188 +++++++++++++++++++to 0.0122188
Heightened Def Con from 0.0122333 ++++++++++++++++++++to 0.0122333
Heightened Def Con from 0.0122667 ++++++++++++++++++++to 0.0122667
Heightened Def Con from 0.0122813 +++++++++++++++++++to 0.0122813
Heightened Def Con from 0.0123 ++++++++++++++++++++to 0.0123
Heightened Def Con from 0.0123333 ++++++++++++++++++++to 0.0123333
Heightened Def Con from 0.0123438 +++++++++++++++++++to 0.0123438
Heightened Def Con from 0.0123667 ++++++++++++++++++++to 0.0123667
Heightened Def Con from 0.0124 ++++++++++++++++++++to 0.0124
Heightened Def Con from 0.0124063 +++++++++++++++++++to 0.0124063
Heightened Def Con from 0.0124333 ++++++++++++++++++++to 0.0124333
Heightened Def Con from 0.0124667 ++++++++++++++++++++to 0.0124667
Heightened Def Con from 0.0124688 +++++++++++++++++++to 0.0124688
Heightened Def Con from 0.0125 ++++++++++++++++++++to 0.0125
Heightened Def Con from 0.0125313 +++++++++++++++++++to 0.0125313
Heightened Def Con from 0.0125333 ++++++++++++++++++++to 0.0125333
Heightened Def Con from 0.0125667 ++++++++++++++++++++to 0.0125667
Heightened Def Con from 0.0125938 +++++++++++++++++++to 0.0125938
Heightened Def Con from 0.0126 ++++++++++++++++++++to 0.0126
Heightened Def Con from 0.0126333 ++++++++++++++++++++to 0.0126333
Heightened Def Con from 0.0126563 +++++++++++++++++++to 0.0126563
Heightened Def Con from 0.0126667 ++++++++++++++++++++to 0.0126667
Heightened Def Con from 0.0127 ++++++++++++++++++++to 0.0127
Heightened Def Con from 0.0127188 +++++++++++++++++++to 0.0127188
Heightened Def Con from 0.0127333 ++++++++++++++++++++to 0.0127333
Heightened Def Con from 0.0127667 ++++++++++++++++++++to 0.0127667
Heightened Def Con from 0.0127813 +++++++++++++++++++to 0.0127813
Heightened Def Con from 0.0128 ++++++++++++++++++++to 0.0128
Heightened Def Con from 0.0128333 ++++++++++++++++++++to 0.0128333
Heightened Def Con from 0.0128438 +++++++++++++++++++to 0.0128438
Heightened Def Con from 0.0128667 ++++++++++++++++++++to 0.0128667
Heightened Def Con from 0.0129 ++++++++++++++++++++to 0.0129
Heightened Def Con from 0.0129063 +++++++++++++++++++to 0.0129063
Heightened Def Con from 0.0129333 ++++++++++++++++++++to 0.0129333
Heightened Def Con from 0.0129667 ++++++++++++++++++++to 0.0129667
Heightened Def Con from 0.0129688 +++++++++++++++++++to 0.0129688
Heightened Def Con from 0.013 ++++++++++++++++++++to 0.013
Heightened Def Con from 0.0130313 +++++++++++++++++++to 0.0130313
Heightened Def Con from 0.0130333 ++++++++++++++++++++to 0.0130333
Heightened Def Con from 0.0130667 ++++++++++++++++++++to 0.0130667
Heightened Def Con from 0.0130938 +++++++++++++++++++to 0.0130938
Heightened Def Con from 0.0131 ++++++++++++++++++++to 0.0131
Heightened Def Con from 0.0131333 ++++++++++++++++++++to 0.0131333
Heightened Def Con from 0.0131563 +++++++++++++++++++to 0.0131563
Heightened Def Con from 0.0131667 ++++++++++++++++++++to 0.0131667
Heightened Def Con from 0.0132 ++++++++++++++++++++to 0.0132
Heightened Def Con from 0.0132188 +++++++++++++++++++to 0.0132188
Heightened Def Con from 0.0132333 ++++++++++++++++++++to 0.0132333
Heightened Def Con from 0.0132667 ++++++++++++++++++++to 0.0132667
Heightened Def Con from 0.0132813 +++++++++++++++++++to 0.0132813
Heightened Def Con from 0.0133 ++++++++++++++++++++to 0.0133
Heightened Def Con from 0.0133333 ++++++++++++++++++++to 0.0133333
Heightened Def Con from 0.0133438 +++++++++++++++++++to 0.0133438
Heightened Def Con from 0.0133667 ++++++++++++++++++++to 0.0133667
Heightened Def Con from 0.0134 ++++++++++++++++++++to 0.0134
Heightened Def Con from 0.0134063 +++++++++++++++++++to 0.0134063
Heightened Def Con from 0.0134333 ++++++++++++++++++++to 0.0134333
Heightened Def Con from 0.0134667 ++++++++++++++++++++to 0.0134667
Heightened Def Con from 0.0134688 +++++++++++++++++++to 0.0134688
Heightened Def Con from 0.0135 ++++++++++++++++++++to 0.0135
Heightened Def Con from 0.0135313 +++++++++++++++++++to 0.0135313
Heightened Def Con from 0.0135333 ++++++++++++++++++++to 0.0135333
Heightened Def Con from 0.0135667 ++++++++++++++++++++to 0.0135667
Heightened Def Con from 0.0135938 +++++++++++++++++++to 0.0135938
Heightened Def Con from 0.0136 ++++++++++++++++++++to 0.0136
Heightened Def Con from 0.0136333 ++++++++++++++++++++to 0.0136333
Heightened Def Con from 0.0136563 +++++++++++++++++++to 0.0136563
Heightened Def Con from 0.0136667 ++++++++++++++++++++to 0.0136667
Heightened Def Con from 0.0137 ++++++++++++++++++++to 0.0137
Heightened Def Con from 0.0137188 +++++++++++++++++++to 0.0137188
Heightened Def Con from 0.0137333 ++++++++++++++++++++to 0.0137333
Heightened Def Con from 0.0137667 ++++++++++++++++++++to 0.0137667
Heightened Def Con from 0.0137813 +++++++++++++++++++to 0.0137813
Heightened Def Con from 0.0138 ++++++++++++++++++++to 0.0138
Heightened Def Con from 0.0138333 ++++++++++++++++++++to 0.0138333
Heightened Def Con from 0.0138438 +++++++++++++++++++to 0.0138438
Heightened Def Con from 0.0138667 ++++++++++++++++++++to 0.0138667
Heightened Def Con from 0.0139 ++++++++++++++++++++to 0.0139
Heightened Def Con from 0.0139063 +++++++++++++++++++to 0.0139063
Heightened Def Con from 0.0139333 ++++++++++++++++++++to 0.0139333
Heightened Def Con from 0.0139667 ++++++++++++++++++++to 0.0139667
Heightened Def Con from 0.0139688 +++++++++++++++++++to 0.0139688
Heightened Def Con from 0.014 ++++++++++++++++++++to 0.014
Heightened Def Con from 0.0140313 +++++++++++++++++++to 0.0140313
Heightened Def Con from 0.0140333 ++++++++++++++++++++to 0.0140333
Heightened Def Con from 0.0140667 ++++++++++++++++++++to 0.0140667
Heightened Def Con from 0.0140938 +++++++++++++++++++to 0.0140938
Heightened Def Con from 0.0141 ++++++++++++++++++++to 0.0141
Heightened Def Con from 0.0141333 ++++++++++++++++++++to 0.0141333
Heightened Def Con from 0.0141563 +++++++++++++++++++to 0.0141563
Heightened Def Con from 0.0141667 ++++++++++++++++++++to 0.0141667
Heightened Def Con from 0.0142 ++++++++++++++++++++to 0.0142
Heightened Def Con from 0.0142188 +++++++++++++++++++to 0.0142188
Heightened Def Con from 0.0142333 ++++++++++++++++++++to 0.0142333
Heightened Def Con from 0.0142667 ++++++++++++++++++++to 0.0142667
Heightened Def Con from 0.0142813 +++++++++++++++++++to 0.0142813
Heightened Def Con from 0.0143 ++++++++++++++++++++to 0.0143
Heightened Def Con from 0.0143333 ++++++++++++++++++++to 0.0143333
Heightened Def Con from 0.0143438 +++++++++++++++++++to 0.0143438
Heightened Def Con from 0.0143667 ++++++++++++++++++++to 0.0143667
Heightened Def Con from 0.0144 ++++++++++++++++++++to 0.0144
Heightened Def Con from 0.0144063 +++++++++++++++++++to 0.0144063
Heightened Def Con from 0.0144333 ++++++++++++++++++++to 0.0144333
Heightened Def Con from 0.0144667 ++++++++++++++++++++to 0.0144667
Heightened Def Con from 0.0144688 +++++++++++++++++++to 0.0144688
Heightened Def Con from 0.0145 ++++++++++++++++++++to 0.0145
Heightened Def Con from 0.0145313 +++++++++++++++++++to 0.0145313
Heightened Def Con from 0.0145333 ++++++++++++++++++++to 0.0145333
Heightened Def Con from 0.0145667 ++++++++++++++++++++to 0.0145667
Heightened Def Con from 0.0145938 +++++++++++++++++++to 0.0145938
Heightened Def Con from 0.0146 ++++++++++++++++++++to 0.0146
Heightened Def Con from 0.0146333 ++++++++++++++++++++to 0.0146333
Heightened Def Con from 0.0146563 +++++++++++++++++++to 0.0146563
